"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"206","30.372134375","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","52385  >  33034 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=3482734562 TSecr=1600967902"
"207","30.372150233","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","Application Data"
"208","30.372161506","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","33034  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=1600968077 TSecr=3482734572"
"209","30.497006148","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","33034  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=1600968202 TSecr=3482734572 [TCP segment of a reassembled PDU]"
"210","30.497020681","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","Application Data"
"211","30.586216916","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","52385  >  33034 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=3482734852 TSecr=1600968202"
"212","30.626653558","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","Application Data"
"213","30.626764977","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","33034  >  52385 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=1600968332 TSecr=3482734893"
"214","30.690765272","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","Application Data"
"215","30.842125406","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","52385  >  33034 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=3482735067 TSecr=1600968396"
"216","30.842137838","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","Application Data"
"217","30.842224728","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","33034  >  52385 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=1600968547 TSecr=3482735089"
"218","30.847151708","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","Application Data"
"219","31.047563635","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","52385  >  33034 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=3482735181 TSecr=1600968552"
"220","31.049010493","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","Application Data"
"221","31.089515206","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","33034  >  52385 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=1600968795 TSecr=3482735203"
"222","31.103343503","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","Application Data"
"223","31.250232406","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","52385  >  33034 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=3482735478 TSecr=1600968809"
"224","31.250314823","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","Application Data"
"225","31.250652827","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","33034  >  52385 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=1600968956 TSecr=3482735488"
"226","31.257861901","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","Application Data"
"227","31.464261054","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","52385  >  33034 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=3482735578 TSecr=1600968963"
"228","31.533676827","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","Application Data"
"229","31.578178823","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","33034  >  52385 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1600969283 TSecr=3482735587"
"230","31.678209112","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","2845","2861","117","[TCP Spurious Retransmission] 52385  >  33034 [PSH, ACK] Seq=2845 Ack=2861 Win=131072 Len=117 TSval=3482735932 TSecr=1600968963"
"231","31.678226987","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2861","2962","0","[TCP Dup ACK 229#1] 33034  >  52385 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1600969384 TSecr=3482735932 SLE=2845 SRE=2962"
"232","33.539871168","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","Application Data"
"233","33.645389196","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","52385  >  33034 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=3482737940 TSecr=1600971245"
"234","33.645482694","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","Application Data"
"235","33.645496778","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","33034  >  52385 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=1600971351 TSecr=3482737949"
"236","35.650954137","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","Application Data"
"237","36.005362433","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","Application Data"
"238","36.005387565","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","33034  >  52385 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=1600973711 TSecr=3482740307"
"247","38.010592107","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","Application Data"
"248","38.261670266","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","52385  >  33034 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=3482742430 TSecr=1600975717"
"249","38.261686488","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","Application Data"
"250","38.261699813","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","33034  >  52385 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=1600975968 TSecr=3482742438"
"251","38.261714156","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3196","3116","117","[TCP Spurious Retransmission] 52385  >  33034 [PSH, ACK] Seq=3196 Ack=3116 Win=131072 Len=117 TSval=3482742554 TSecr=1600975717"
"252","38.261716292","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3116","3313","0","[TCP Dup ACK 250#1] 33034  >  52385 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=1600975968 TSecr=3482742554 SLE=3196 SRE=3313"
"259","40.266584132","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","Application Data"
"268","40.487918252","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","52385  >  33034 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=3482744752 TSecr=1600977973"
"269","40.489578993","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","Application Data"
"270","40.489591115","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","33034  >  52385 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=1600978196 TSecr=3482744761"
"275","42.494345259","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","Application Data"
"276","42.522073744","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","52385  >  33034 [ACK] Seq=3430 Ack=3286 Win=130944 Len=0 TSval=3482746829 TSecr=1600980201"
"277","42.615596094","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","Application Data"
"278","42.615618588","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","33034  >  52385 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=1600980322 TSecr=3482746837"
"279","42.619325816","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","Application Data"
"280","42.701147508","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","52385  >  33034 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=3482746976 TSecr=1600980326"
"281","42.738688161","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","Application Data"
"282","42.742165675","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","Application Data"
"283","42.806972929","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","52385  >  33034 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=3482747078 TSecr=1600980449"
"284","42.806989260","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","Application Data"
"285","42.814425377","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","Encrypted Alert"
"286","42.814474517","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","33034  >  52385 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=1600980521 TSecr=3482747087"
"287","43.032501769","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","52385  >  33034 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=3482747196 TSecr=1600980521"
"288","43.032517567","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","52385  >  33034 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=3482747196 TSecr=1600980521"
"320","47.840405257","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","Encrypted Alert"
"321","47.840468116","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33034  >  52385 [RST] Seq=3526 Win=0 Len=0"
"322","47.840522138","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","52385  >  33034 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=3482752092 TSecr=1600980521"
"323","47.840540004","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33034  >  52385 [RST] Seq=3526 Win=0 Len=0"
"324","47.840559424","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","52385  >  33034 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"325","50.561998315","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","59987  >  15118 Len=10"
"326","50.813951067","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","59987  >  15118 Len=10"
"327","51.017398222","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  59987 Len=28"
"328","51.329362401","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","33036  >  52385 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1600989037 TSecr=0 WS=128"
"329","51.540846101","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","52385  >  33036 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=4233176801 TSecr=1600989037 SACK_PERM=1"
"330","51.540873868","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","33036  >  52385 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1600989249 TSecr=4233176801"
"331","51.558888759","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"332","51.578831420","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 52385  >  33036 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=4233176888 TSecr=1600989249"
"333","51.748644086","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","52385  >  33036 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=4233176894 TSecr=1600989267"
"334","51.748657049","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"335","51.748665952","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","33036  >  52385 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1600989457 TSecr=4233176907"
"336","51.748677435","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","Certificate"
"337","51.748679340","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","33036  >  52385 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1600989457 TSecr=4233176907"
"338","51.821552205","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","216","1529","203","130","Server Key Exchange, Server Hello Done"
"339","51.821578092","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1659","0","33036  >  52385 [ACK] Seq=203 Ack=1659 Win=63360 Len=0 TSval=1600989529 TSecr=4233177112"
"340","51.835834742","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1659","42","Client Key Exchange"
"341","51.886061127","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","245","0","52385  >  33036 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=4233177194 TSecr=1600989544"
"342","51.886081353","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1659","91","Change Cipher Spec, Encrypted Handshake Message"
"343","51.970965487","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","336","0","52385  >  33036 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=4233177217 TSecr=1600989594"
"344","51.970979583","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1659","336","6","Change Cipher Spec"
"345","52.014166218","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1665","0","33036  >  52385 [ACK] Seq=336 Ack=1665 Win=64128 Len=0 TSval=1600989722 TSecr=4233177219"
"346","52.056812002","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1665","336","85","Encrypted Handshake Message"
"347","52.056834554","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1750","0","33036  >  52385 [ACK] Seq=336 Ack=1750 Win=64128 Len=0 TSval=1600989765 TSecr=4233177366"
"348","52.083551675","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1750","101","Application Data"
"349","52.236540080","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1750","437","0","52385  >  33036 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=4233177461 TSecr=1600989792"
"350","52.236554503","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1750","437","69","Application Data"
"351","52.277477928","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1819","0","33036  >  52385 [ACK] Seq=437 Ack=1819 Win=64128 Len=0 TSval=1600989985 TSecr=4233177470"
"352","52.292234223","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1819","85","Application Data"
"353","52.321890559","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1819","522","0","52385  >  33036 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=4233177636 TSecr=1600990000"
"354","52.329691438","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1819","522","101","Application Data"
"355","52.329715442","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1920","0","33036  >  52385 [ACK] Seq=522 Ack=1920 Win=64128 Len=0 TSval=1600990038 TSecr=4233177641"
"356","52.334648959","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1920","85","Application Data"
"357","52.561512833","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1920","607","0","52385  >  33036 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=4233177721 TSecr=1600990043"
"358","52.561575074","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1920","607","165","Application Data"
"359","52.605520945","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2085","0","33036  >  52385 [ACK] Seq=607 Ack=2085 Win=64128 Len=0 TSval=1600990314 TSecr=4233177730"
"360","52.605977517","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2085","85","Application Data"
"361","52.867754545","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2085","692","0","52385  >  33036 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=4233178008 TSecr=1600990314"
"362","52.867771586","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2085","692","85","Application Data"
"363","52.867783135","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2170","0","33036  >  52385 [ACK] Seq=692 Ack=2170 Win=64128 Len=0 TSval=1600990576 TSecr=4233178016"
"364","52.990159067","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2170","1428","33036  >  52385 [ACK] Seq=692 Ack=2170 Win=64128 Len=1428 TSval=1600990698 TSecr=4233178016 [TCP segment of a reassembled PDU]"
"365","52.990173392","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2170","97","Application Data"
"366","53.184477128","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2170","2217","0","52385  >  33036 [ACK] Seq=2170 Ack=2217 Win=129536 Len=0 TSval=4233178382 TSecr=1600990698"
"367","53.184492633","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2170","2217","101","Application Data"
"368","53.184601382","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2271","0","33036  >  52385 [ACK] Seq=2217 Ack=2271 Win=64128 Len=0 TSval=1600990893 TSecr=4233178419"
"369","53.248807891","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2271","373","Application Data"
"370","53.754165863","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","459","2217","2271","373","[TCP Retransmission] 33036  >  52385 [PSH, ACK] Seq=2217 Ack=2271 Win=64128 Len=373 TSval=1600991462 TSecr=4233178419"
"371","54.031994307","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2271","2590","0","52385  >  33036 [ACK] Seq=2271 Ack=2590 Win=130688 Len=0 TSval=4233179252 TSecr=1600991462"
"372","54.034128771","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2271","2590","85","Application Data"
"373","54.034151646","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2356","0","33036  >  52385 [ACK] Seq=2590 Ack=2356 Win=64128 Len=0 TSval=1600991742 TSecr=4233179272"
"374","54.039754518","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2356","101","Application Data"
"375","54.120265080","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2356","2691","0","52385  >  33036 [ACK] Seq=2356 Ack=2691 Win=130944 Len=0 TSval=4233179372 TSecr=1600991748"
"376","54.120281978","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2356","2691","405","Application Data"
"377","54.161519240","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2761","0","33036  >  52385 [ACK] Seq=2691 Ack=2761 Win=64128 Len=0 TSval=1600991870 TSecr=4233179391"
"378","54.170732328","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2761","85","Application Data"
"379","54.286108931","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2761","2776","0","52385  >  33036 [ACK] Seq=2761 Ack=2776 Win=130944 Len=0 TSval=4233179530 TSecr=1600991879"
"380","54.286173630","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2761","2776","85","Application Data"
"381","54.286220595","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2846","0","33036  >  52385 [ACK] Seq=2776 Ack=2846 Win=64128 Len=0 TSval=1600991994 TSecr=4233179539"
"382","54.290231673","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2846","85","Application Data"
"383","54.323702973","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2846","2861","0","52385  >  33036 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=4233179649 TSecr=1600991999"
"384","54.349320837","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2846","2861","117","Application Data"
"385","54.389829849","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2963","0","33036  >  52385 [ACK] Seq=2861 Ack=2963 Win=64128 Len=0 TSval=1600992098 TSecr=4233179658"
"386","56.356925864","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2963","85","Application Data"
"387","56.541367978","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2963","2946","0","52385  >  33036 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=4233181832 TSecr=1600994066"
"388","56.541384270","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2963","2946","117","Application Data"
"389","56.541397027","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3080","0","33036  >  52385 [ACK] Seq=2946 Ack=3080 Win=64128 Len=0 TSval=1600994250 TSecr=4233181840"
"390","58.546820215","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3080","85","Application Data"
"391","58.617787009","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3080","3031","0","52385  >  33036 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=4233183935 TSecr=1600996256"
"392","58.617803799","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3080","3031","117","Application Data"
"393","58.617816501","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3197","0","33036  >  52385 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=1600996327 TSecr=4233183943"
