"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"348","63.668565","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","63834  >  57157 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3643025511 TSecr=805285900 SACK_PERM=1"
"349","63.668748","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57157  >  63834 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=805286080 TSecr=3643025511"
"350","63.724809","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","[TCP Window Update] 63834  >  57157 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3643025629 TSecr=805286080"
"351","63.737733","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"352","63.882085","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","63834  >  57157 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3643025747 TSecr=805286148"
"353","63.893388","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","176","1","90","Server Hello"
"354","63.893472","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57157  >  63834 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=805286303 TSecr=3643025759"
"355","63.911152","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","1514","91","1428","63834  >  57157 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=3643025759 TSecr=805286148 [TCP segment of a reassembled PDU]"
"356","63.911156","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","96","1519","10","Certificate"
"357","63.911257","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57157  >  63834 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=805286320 TSecr=3643025759"
"358","64.035660","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","216","1529","130","Server Key Exchange, Server Hello Done"
"359","64.035762","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57157  >  63834 [ACK] Seq=203 Ack=1659 Win=130880 Len=0 TSval=805286444 TSecr=3643025897"
"360","64.063291","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"361","64.141714","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1659","0","63834  >  57157 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=3643026041 TSecr=805286471"
"362","64.141816","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"363","64.253304","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1659","0","63834  >  57157 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=3643026077 TSecr=805286549"
"364","64.255881","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","92","1659","6","Change Cipher Spec"
"365","64.255937","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57157  >  63834 [ACK] Seq=336 Ack=1665 Win=131008 Len=0 TSval=805286662 TSecr=3643026078"
"366","64.348225","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","1665","85","Encrypted Handshake Message"
"367","64.348298","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57157  >  63834 [ACK] Seq=336 Ack=1750 Win=130944 Len=0 TSval=805286754 TSecr=3643026218"
"368","64.421940","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"369","64.505246","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1750","0","63834  >  57157 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=3643026374 TSecr=805286827"
"370","64.520195","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1750","69","Application Data"
"371","64.520248","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57157  >  63834 [ACK] Seq=437 Ack=1819 Win=130944 Len=0 TSval=805286924 TSecr=3643026386"
"372","64.677651","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"373","64.745057","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1819","0","63834  >  57157 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=3643026637 TSecr=805287081"
"374","64.764025","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","1819","101","Application Data"
"375","64.764133","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57157  >  63834 [ACK] Seq=522 Ack=1920 Win=130944 Len=0 TSval=805287166 TSecr=3643026646"
"376","64.777968","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"378","64.835347","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1920","0","63834  >  57157 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=3643026715 TSecr=805287179"
"379","64.843556","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1920","165","Application Data"
"380","64.843644","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57157  >  63834 [ACK] Seq=607 Ack=2085 Win=130880 Len=0 TSval=805287244 TSecr=3643026725"
"381","64.974570","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"382","65.047254","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2085","0","63834  >  57157 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=3643026900 TSecr=805287374"
"383","65.049470","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2085","85","Application Data"
"384","65.049552","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57157  >  63834 [ACK] Seq=692 Ack=2170 Win=130944 Len=0 TSval=805287448 TSecr=3643026909"
"385","65.417173","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57157  >  63834 [ACK] Seq=692 Ack=2170 Win=131072 Len=1428 TSval=805287815 TSecr=3643026909 [TCP segment of a reassembled PDU]"
"386","65.417174","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"387","65.570485","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2170","0","63834  >  57157 [ACK] Seq=2170 Ack=2120 Win=129600 Len=0 TSval=3643027464 TSecr=805287815"
"388","65.572272","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2170","0","63834  >  57157 [ACK] Seq=2170 Ack=2217 Win=130944 Len=0 TSval=3643027476 TSecr=805287815"
"389","65.604077","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2170","101","Application Data"
"390","65.604131","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57157  >  63834 [ACK] Seq=2217 Ack=2271 Win=130944 Len=0 TSval=805288000 TSecr=3643027511"
"391","65.754703","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"392","65.796696","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2271","0","63834  >  57157 [ACK] Seq=2271 Ack=2590 Win=130688 Len=0 TSval=3643027699 TSecr=805288150"
"393","65.848974","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2271","85","Application Data"
"394","65.849048","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57157  >  63834 [ACK] Seq=2590 Ack=2356 Win=130944 Len=0 TSval=805288244 TSecr=3643027720"
"395","65.861766","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"396","66.013781","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2356","0","63834  >  57157 [ACK] Seq=2356 Ack=2691 Win=130944 Len=0 TSval=3643027843 TSecr=805288256"
"397","66.360025","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","491","2356","405","Application Data"
"398","66.360106","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57157  >  63834 [ACK] Seq=2691 Ack=2761 Win=130624 Len=0 TSval=805288753 TSecr=3643028088"
"399","66.483901","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"400","66.567641","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2761","0","63834  >  57157 [ACK] Seq=2761 Ack=2776 Win=130944 Len=0 TSval=3643028462 TSecr=805288876"
"401","66.573939","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2761","85","Application Data"
"402","66.573988","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57157  >  63834 [ACK] Seq=2776 Ack=2846 Win=130944 Len=0 TSval=805288965 TSecr=3643028469"
"403","66.581541","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"404","66.699490","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2846","0","63834  >  57157 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=3643028545 TSecr=805288972"
"405","66.713593","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2846","117","Application Data"
"406","66.713650","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57157  >  63834 [ACK] Seq=2861 Ack=2963 Win=130944 Len=0 TSval=805289104 TSecr=3643028551"
"412","68.724283","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"413","68.779429","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2963","0","63834  >  57157 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=3643030674 TSecr=805291113"
"415","68.815010","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2963","117","Application Data"
"416","68.815067","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57157  >  63834 [ACK] Seq=2946 Ack=3080 Win=130944 Len=0 TSval=805291203 TSecr=3643030682"
"423","70.828865","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"425","70.998782","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3080","0","63834  >  57157 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=3643032886 TSecr=805293216"
"426","71.055369","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3080","117","Application Data"
"427","71.055422","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57157  >  63834 [ACK] Seq=3031 Ack=3197 Win=130944 Len=0 TSval=805293441 TSecr=3643032895"
"429","73.069171","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"431","73.187538","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3197","0","63834  >  57157 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=3643035060 TSecr=805295453"
"432","73.270896","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3197","117","Application Data"
"433","73.270978","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","57157  >  63834 [ACK] Seq=3116 Ack=3314 Win=130944 Len=0 TSval=805295654 TSecr=3643035068"
"435","75.280217","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"436","75.401216","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3314","0","63834  >  57157 [ACK] Seq=3314 Ack=3201 Win=130944 Len=0 TSval=3643037295 TSecr=805297662"
"437","75.494531","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3314","117","Application Data"
"438","75.494603","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","57157  >  63834 [ACK] Seq=3201 Ack=3431 Win=130944 Len=0 TSval=805297876 TSecr=3643037303"
"439","77.503253","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"440","77.668130","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3431","0","63834  >  57157 [ACK] Seq=3431 Ack=3286 Win=130944 Len=0 TSval=3643039536 TSecr=805299883"
"441","77.709058","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3431","117","Application Data"
"442","77.709142","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","57157  >  63834 [ACK] Seq=3286 Ack=3548 Win=130944 Len=0 TSval=805300087 TSecr=3643039544"
"444","79.721079","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"445","79.892460","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3548","0","63834  >  57157 [ACK] Seq=3548 Ack=3371 Win=130944 Len=0 TSval=3643041699 TSecr=805302098"
"446","79.892463","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3548","117","Application Data"
"447","79.892561","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","57157  >  63834 [ACK] Seq=3371 Ack=3665 Win=130944 Len=0 TSval=805302269 TSecr=3643041708"
"456","81.903933","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"457","82.072924","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3665","0","63834  >  57157 [ACK] Seq=3665 Ack=3456 Win=130944 Len=0 TSval=3643043968 TSecr=805304278"
"458","82.089299","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3665","117","Application Data"
"459","82.089353","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","57157  >  63834 [ACK] Seq=3456 Ack=3782 Win=130944 Len=0 TSval=805304463 TSecr=3643043976"
"465","84.102632","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"466","84.300509","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3782","0","63834  >  57157 [ACK] Seq=3782 Ack=3541 Win=130944 Len=0 TSval=3643046100 TSecr=805306475"
"467","84.315324","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3782","117","Application Data"
"468","84.315396","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","57157  >  63834 [ACK] Seq=3541 Ack=3899 Win=130944 Len=0 TSval=805306686 TSecr=3643046109"
"485","86.328715","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"486","86.414485","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3899","0","63834  >  57157 [ACK] Seq=3899 Ack=3626 Win=130944 Len=0 TSval=3643048294 TSecr=805308697"
"487","86.425182","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3899","117","Application Data"
"488","86.425238","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","57157  >  63834 [ACK] Seq=3626 Ack=4016 Win=130944 Len=0 TSval=805308792 TSecr=3643048302"
"497","88.437454","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"498","88.513179","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4016","0","63834  >  57157 [ACK] Seq=4016 Ack=3711 Win=130944 Len=0 TSval=3643050394 TSecr=805310802"
"499","88.553483","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","4016","117","Application Data"
"500","88.553549","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","57157  >  63834 [ACK] Seq=3711 Ack=4133 Win=130944 Len=0 TSval=805310917 TSecr=3643050403"
"501","88.561688","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"502","88.620734","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4133","0","63834  >  57157 [ACK] Seq=4133 Ack=3796 Win=130944 Len=0 TSval=3643050494 TSecr=805310925"
"503","88.629044","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4133","85","Application Data"
"504","88.629105","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","57157  >  63834 [ACK] Seq=3796 Ack=4218 Win=130944 Len=0 TSval=805310992 TSecr=3643050498"
"505","88.635864","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"506","88.680218","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4218","0","63834  >  57157 [ACK] Seq=4218 Ack=3881 Win=130944 Len=0 TSval=3643050585 TSecr=805310998"
"507","88.680551","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4218","85","Application Data"
"508","88.680649","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","57157  >  63834 [ACK] Seq=3881 Ack=4303 Win=130944 Len=0 TSval=805311042 TSecr=3643050588"
"509","88.698383","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"510","88.699821","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","57157  >  63834 [FIN, ACK] Seq=3950 Ack=4303 Win=131072 Len=0 TSval=805311060 TSecr=3643050588"
"511","88.765232","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4303","0","63834  >  57157 [ACK] Seq=4303 Ack=3950 Win=130944 Len=0 TSval=3643050653 TSecr=805311059"
"512","88.790945","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4303","0","63834  >  57157 [ACK] Seq=4303 Ack=3951 Win=130944 Len=0 TSval=3643050672 TSecr=805311060"
"520","94.324371","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","4303","69","Encrypted Alert"
"521","94.324374","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4372","0","63834  >  57157 [FIN, ACK] Seq=4372 Ack=3951 Win=130944 Len=0 TSval=3643055590 TSecr=805311060"
"522","94.324375","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","74","4373","0","63834  >  57157 [RST, ACK] Seq=4373 Ack=3951 Win=130944 Len=0"
"523","94.324495","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57157  >  63834 [RST] Seq=3951 Win=0 Len=0"
"524","94.324495","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57157  >  63834 [RST] Seq=3951 Win=0 Len=0"
"547","98.864609","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","53055  >  15118 Len=10"
"549","99.119705","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","53055  >  15118 Len=10"
"550","99.253524","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  53055 Len=28"
"551","99.254032","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  53055 Len=28"
"552","100.279156","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57158  >  63834 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=805322628 TSecr=0 SACK_PERM=1"
"553","100.368547","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","63834  >  57158 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1370881930 TSecr=805322628 SACK_PERM=1"
"554","100.368659","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57158  >  63834 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=805322717 TSecr=1370881930"
"555","100.425507","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"562","100.530167","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","[TCP Window Update] 63834  >  57158 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1370881975 TSecr=805322717"
"563","100.534707","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","63834  >  57158 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=1370882049 TSecr=805322773"
"564","100.535309","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","176","1","90","Server Hello"
"565","100.535311","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","1514","91","1428","63834  >  57158 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=1370882054 TSecr=805322773 [TCP segment of a reassembled PDU]"
"566","100.535312","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","96","1519","10","Certificate"
"567","100.535384","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57158  >  63834 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=805322881 TSecr=1370882054"
"568","100.535455","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57158  >  63834 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=805322881 TSecr=1370882054"
"569","100.655657","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","216","1529","130","Server Key Exchange, Server Hello Done"
"570","100.655753","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57158  >  63834 [ACK] Seq=203 Ack=1659 Win=130880 Len=0 TSval=805323001 TSecr=1370882162"
"571","100.683759","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"572","100.757536","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1659","0","63834  >  57158 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=1370882311 TSecr=805323028"
"573","100.757622","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"574","100.848186","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1659","0","63834  >  57158 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=1370882368 TSecr=805323101"
"575","100.880100","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","92","1659","6","Change Cipher Spec"
"576","100.880162","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57158  >  63834 [ACK] Seq=336 Ack=1665 Win=131008 Len=0 TSval=805323222 TSecr=1370882370"
"577","100.994640","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","1665","85","Encrypted Handshake Message"
"578","100.994700","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57158  >  63834 [ACK] Seq=336 Ack=1750 Win=130944 Len=0 TSval=805323336 TSecr=1370882483"
"579","101.060965","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"581","101.144281","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1750","0","63834  >  57158 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=1370882655 TSecr=805323402"
"582","101.144678","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1750","69","Application Data"
"583","101.144738","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57158  >  63834 [ACK] Seq=437 Ack=1819 Win=130944 Len=0 TSval=805323485 TSecr=1370882664"
"584","101.282299","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"595","101.452826","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1819","0","63834  >  57158 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=1370882939 TSecr=805323622"
