"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","Traffic Class","Info"
"171","22.838851619","0.026506530","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","1749","336","0x00","[TCP Dup ACK 164#1] 58226  >  36614 [ACK] Seq=1749 Ack=336 Win=131072 Len=0 TSval=4131134221 TSecr=911853761 SLE=245 SRE=336"
"172","22.842967050","0.004115431","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","0x00","Application Data"
"173","22.932854038","0.089886988","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0x00","58226  >  36614 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=4131134268 TSecr=911853843"
"175","22.991206324","0.058352286","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","0x00","Application Data"
"178","23.044064000","0.052857676","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0x00","36614  >  58226 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=911854044 TSecr=4131134278"
"179","23.048150474","0.004086474","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","0x00","Application Data"
"180","23.179058445","0.130907971","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0x00","58226  >  36614 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=4131134520 TSecr=911854048"
"181","23.179074227","0.000015782","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","0x00","Application Data"
"182","23.179085135","0.000010908","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0x00","36614  >  58226 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=911854179 TSecr=4131134531"
"183","23.184022210","0.004937075","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","0x00","Application Data"
"185","23.242477697","0.058455487","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0x00","58226  >  36614 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=4131134629 TSecr=911854184"
"186","23.242493974","0.000016277","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","0x00","Application Data"
"187","23.284091763","0.041597789","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0x00","36614  >  58226 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=911854284 TSecr=4131134640"
"188","23.300268851","0.016177088","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","0x00","Application Data"
"189","23.383035566","0.082766715","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0x00","58226  >  36614 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=4131134771 TSecr=911854300"
"190","23.383052439","0.000016873","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","0x00","Application Data"
"191","23.383063418","0.000010979","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0x00","36614  >  58226 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=911854383 TSecr=4131134780"
"192","23.503997014","0.120933596","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","0x00","36614  >  58226 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=911854504 TSecr=4131134780 [TCP segment of a reassembled PDU]"
"193","23.504010159","0.000013145","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","0x00","Application Data"
"194","23.588417737","0.084407578","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0x00","58226  >  36614 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=4131134973 TSecr=911854504"
"195","23.628405981","0.039988244","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","0x00","Application Data"
"196","23.628421716","0.000015735","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0x00","36614  >  58226 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=911854628 TSecr=4131135012"
"197","23.693489964","0.065068248","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","0x00","Application Data"
"198","24.069290638","0.375800674","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0x00","58226  >  36614 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=4131135184 TSecr=911854693"
"199","24.069435446","0.000144808","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","0x00","Application Data"
"201","24.069523849","0.000088403","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0x00","36614  >  58226 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=911855069 TSecr=4131135204"
"204","24.076399488","0.006875639","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","0x00","Application Data"
"206","24.228885445","0.152485957","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0x00","58226  >  36614 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=4131135557 TSecr=911855076"
"207","24.228896190","0.000010745","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","0x00","Application Data"
"208","24.272103645","0.043207455","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0x00","36614  >  58226 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=911855272 TSecr=4131135579"
"209","24.283009589","0.010905944","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","0x00","Application Data"
"210","24.330483226","0.047473637","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0x00","58226  >  36614 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=4131135707 TSecr=911855283"
"211","24.354041073","0.023557847","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","0x00","Application Data"
"212","24.354260591","0.000219518","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0x00","36614  >  58226 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=911855354 TSecr=4131135714"
"213","24.358192807","0.003932216","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","0x00","Application Data"
"214","24.422584762","0.064391955","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0x00","58226  >  36614 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=4131135824 TSecr=911855358"
"215","24.459854885","0.037270123","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","0x00","Application Data"
"216","24.500565686","0.040710801","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0x00","36614  >  58226 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=911855501 TSecr=4131135832"
"219","26.466250598","1.965684912","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","0x00","Application Data"
"220","26.805561133","0.339310535","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0x00","58226  >  36614 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=4131138088 TSecr=911857466"
"221","26.805577499","0.000016366","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","0x00","Application Data"
"222","26.805589678","0.000012179","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0x00","36614  >  58226 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=911857806 TSecr=4131138096"
"223","28.810791718","2.005202040","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","0x00","Application Data"
"224","28.911264176","0.100472458","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0x00","58226  >  36614 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=4131140311 TSecr=911859811"
"225","28.921185373","0.009921197","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","0x00","Application Data"
"226","28.921207656","0.000022283","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0x00","36614  >  58226 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=911859921 TSecr=4131140320"
"227","30.925886101","2.004678445","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","0x00","Application Data"
"230","31.144687344","0.218801243","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0x00","58226  >  36614 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=4131142462 TSecr=911861926"
"231","31.144703473","0.000016129","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","0x00","Application Data"
"232","31.144715680","0.000012207","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0x00","36614  >  58226 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=911862145 TSecr=4131142471"
"250","33.150242344","2.005526664","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","0x00","Application Data"
"251","33.253278453","0.103036109","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0x00","58226  >  36614 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=4131144648 TSecr=911864150"
"252","33.253293445","0.000014992","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","0x00","Application Data"
"253","33.253306037","0.000012592","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0x00","36614  >  58226 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=911864254 TSecr=4131144656"
"254","35.257889032","2.004582995","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","0x00","Application Data"
"255","35.445834893","0.187945861","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0x00","58226  >  36614 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=4131146779 TSecr=911866258"
"256","35.445850073","0.000015180","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","0x00","Application Data"
"257","35.445862709","0.000012636","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0x00","36614  >  58226 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=911866446 TSecr=4131146788"
"258","35.449187951","0.003325242","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","0x00","Application Data"
"259","35.568069548","0.118881597","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0x00","58226  >  36614 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=4131146955 TSecr=911866449"
"260","35.568085999","0.000016451","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","0x00","Application Data"
"261","35.571182124","0.003096125","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","0x00","Application Data"
"262","35.662106398","0.090924274","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0x00","58226  >  36614 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=4131146992 TSecr=911866571"
"263","35.662123280","0.000016882","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","0x00","Application Data"
"264","35.669489347","0.007366067","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","0x00","Encrypted Alert"
"265","35.669540385","0.000051038","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0x00","36614  >  58226 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=911866670 TSecr=4131147000"
"266","35.735306796","0.065766411","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0x00","58226  >  36614 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=4131147136 TSecr=911866670"
"267","35.744569897","0.009263101","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0x00","58226  >  36614 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=4131147138 TSecr=911866670"
"270","41.078066797","5.333496900","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","0x00","Encrypted Alert"
"271","41.078088403","0.000021606","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36614  >  58226 [RST] Seq=3526 Win=0 Len=0"
"272","41.078123277","0.000034874","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0x00","58226  >  36614 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=4131152004 TSecr=911866670"
"273","41.078125812","0.000002535","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36614  >  58226 [RST] Seq=3526 Win=0 Len=0"
"274","41.078128431","0.000002619","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0x00","58226  >  36614 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"279","43.432214339","2.354085908","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","0x00","49371  >  15118 Len=10"
"280","43.684241704","0.252027365","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","0x00","49371  >  15118 Len=10"
"281","43.694700745","0.010459041","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","0x00","15118  >  49371 Len=28"
"282","43.760392701","0.065691956","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","0x00","15118  >  49371 Len=28"
"283","43.969267425","0.208874724","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0x00","36616  >  58226 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=911874970 TSecr=0 WS=128"
"284","44.051300188","0.082032763","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0x00","58226  >  36616 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=4011540613 TSecr=911874970 SACK_PERM=1"
"285","44.051320961","0.000020773","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0x00","36616  >  58226 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=911875052 TSecr=4011540613"
"286","44.070640042","0.019319081","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","0x00","Client Hello"
"287","44.131869778","0.061229736","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0x00","[TCP Window Update] 58226  >  36616 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=4011540671 TSecr=911875052"
"288","44.134462767","0.002592989","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0x00","58226  >  36616 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=4011540687 TSecr=911875071"
"289","44.223198950","0.088736183","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","0x00","Server Hello"
"290","44.223218068","0.000019118","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0x00","36616  >  58226 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=911875224 TSecr=4011540699"
"291","44.223231267","0.000013199","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","0x00","Certificate"
"292","44.223233067","0.000001800","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0x00","36616  >  58226 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=911875224 TSecr=4011540699"
"293","44.327479331","0.104246264","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","216","1529","203","0x00","Server Key Exchange, Server Hello Done"
"294","44.327495290","0.000015959","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1659","0x00","36616  >  58226 [ACK] Seq=203 Ack=1659 Win=63360 Len=0 TSval=911875328 TSecr=4011540895"
"295","44.338816331","0.011321041","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1659","0x00","Client Key Exchange"
"296","44.368110286","0.029293955","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","245","0x00","58226  >  36616 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=4011540915 TSecr=911875339"
"297","44.368133233","0.000022947","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1659","0x00","Change Cipher Spec, Encrypted Handshake Message"
"298","44.401713666","0.033580433","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","336","0x00","58226  >  36616 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=4011540969 TSecr=911875369"
"299","44.404355782","0.002642116","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1659","336","0x00","Change Cipher Spec"
"300","44.448055560","0.043699778","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1665","0x00","36616  >  58226 [ACK] Seq=336 Ack=1665 Win=64128 Len=0 TSval=911875449 TSecr=4011540972"
"301","44.683073188","0.235017628","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1665","336","0x00","Encrypted Handshake Message"
"302","44.683095074","0.000021886","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1750","0x00","36616  >  58226 [ACK] Seq=336 Ack=1750 Win=64128 Len=0 TSval=911875684 TSecr=4011541050"
"303","44.703201532","0.020106458","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","171","1665","336","0x00","[TCP Spurious Retransmission] 58226  >  36616 [PSH, ACK] Seq=1665 Ack=336 Win=131072 Len=85 TSval=4011541251 TSecr=911875449"
"304","44.703220812","0.000019280","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","336","1750","0x00","[TCP Dup ACK 302#1] 36616  >  58226 [ACK] Seq=336 Ack=1750 Win=64128 Len=0 TSval=911875704 TSecr=4011541251 SLE=1665 SRE=1750"
"305","44.709214050","0.005993238","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1750","0x00","Application Data"
"306","44.917889730","0.208675680","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1750","437","0x00","58226  >  36616 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=4011541296 TSecr=911875710"
"307","44.917904652","0.000014922","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1750","437","0x00","Application Data"
"308","44.960102816","0.042198164","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1819","0x00","36616  >  58226 [ACK] Seq=437 Ack=1819 Win=64128 Len=0 TSval=911875961 TSecr=4011541308"
"309","44.969893957","0.009791141","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1819","0x00","Application Data"
"310","45.051255195","0.081361238","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","155","1750","437","0x00","[TCP Spurious Retransmission] 58226  >  36616 [PSH, ACK] Seq=1750 Ack=437 Win=131072 Len=69 TSval=4011541553 TSecr=911875710"
"311","45.051278443","0.000023248","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","522","1819","0x00","[TCP Dup ACK 308#1] 36616  >  58226 [ACK] Seq=522 Ack=1819 Win=64128 Len=0 TSval=911876052 TSecr=4011541553 SLE=1750 SRE=1819"
"312","45.320689853","0.269411410","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","437","1819","0x00","[TCP Retransmission] 36616  >  58226 [PSH, ACK] Seq=437 Ack=1819 Win=64128 Len=85 TSval=911876321 TSecr=4011541553"
"313","45.333379667","0.012689814","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1819","522","0x00","58226  >  36616 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=4011541612 TSecr=911875970"
"314","45.333396311","0.000016644","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1819","522","0x00","Application Data"
"315","45.333426498","0.000030187","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1920","0x00","36616  >  58226 [ACK] Seq=522 Ack=1920 Win=64128 Len=0 TSval=911876334 TSecr=4011541621"
"316","45.338013882","0.004587384","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1920","0x00","Application Data"
"317","45.377763286","0.039749404","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","1920","522","0x00","[TCP Dup ACK 313#1] 58226  >  36616 [ACK] Seq=1920 Ack=522 Win=131072 Len=0 TSval=4011541911 TSecr=911876321 SLE=437 SRE=522"
"318","45.377778318","0.000015032","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1920","607","0x00","58226  >  36616 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=4011541935 TSecr=911876339"
"319","45.378861639","0.001083321","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1920","607","0x00","Application Data"
"320","45.420063866","0.041202227","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2085","0x00","36616  >  58226 [ACK] Seq=607 Ack=2085 Win=64128 Len=0 TSval=911876421 TSecr=4011541943"
"321","45.429171549","0.009107683","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2085","0x00","Application Data"
"322","45.605930358","0.176758809","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2085","692","0x00","58226  >  36616 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=4011542038 TSecr=911876430"
"323","45.605946127","0.000015769","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2085","692","0x00","Application Data"
